"","system.index","HH","OBJECTID","ORIG_FID","Shape_Leng","flowid","newID","pid",".geo","HHbinary","cumHH"
"1432801","36_00006c27150d9a1b2e2d",-22.9642238616943,196,1,26920.0670476,1,36,195,"{""type"":""Point"",""coordinates"":[-20.275249792229133,79.45891767729005]}",-1,-1
"1472597","36_000016eebdbec19dd7a0",-22.7489891052246,197,1,26920.0670476,1,36,196,"{""type"":""Point"",""coordinates"":[-20.277360718411906,79.45776771577023]}",-1,-1
"1472598","36_00008d69c7abcda1bea5",-24.6480560302734,198,1,26920.0670476,1,36,197,"{""type"":""Point"",""coordinates"":[-20.27947118551918,79.45661773875155]}",-1,-1
"1472599","36_0000c33229b3f550196b",-25.4203815460205,199,1,26920.0670476,1,36,198,"{""type"":""Point"",""coordinates"":[-20.281581193694983,79.4554677462385]}",-1,-1
"1502863","37_0000fed52953c91cd9f1",-13.6859073638916,39602,200,37923.3479584,200,37,0,"{""type"":""Point"",""coordinates"":[-19.099223678519174,79.72985469254522]}",1,84
"1502865","37_000087fad2da2d63dba9",-14.5994081497192,39603,200,37923.3479584,200,37,1,"{""type"":""Point"",""coordinates"":[-19.101329789160197,79.72820213434434]}",1,72
"1502883","37_0000dbd2ba8c045756a6",-13.5636653900146,39604,200,37923.3479584,200,37,2,"{""type"":""Point"",""coordinates"":[-19.103435224191696,79.72654955991767]}",1,104
"1502885","37_0000143359e9861cc046",-13.405613899231,39605,200,37923.3479584,200,37,3,"{""type"":""Point"",""coordinates"":[-19.105539983933035,79.72489696927151]}",1,94
"1502889","37_0000ffaeea882debc499",-14.7733268737793,39606,200,37923.3479584,200,37,4,"{""type"":""Point"",""coordinates"":[-19.107562311828158,79.72320190994776]}",1,66
"1502890","37_0000fdb0b7523eb0eea1",-13.6897640228271,39607,200,37923.3479584,200,37,5,"{""type"":""Point"",""coordinates"":[-19.10966572639127,79.72154928736194]}",1,90
"1503457","37_00004fe4553e470aa95e",-12.1561346054077,39608,200,37923.3479584,200,37,6,"{""type"":""Point"",""coordinates"":[-19.111768466622657,79.71989664857522]}",1,62
"1503455","37_0000ba913aa7eb93829e",-16.0329399108887,39609,200,37923.3479584,200,37,7,"{""type"":""Point"",""coordinates"":[-19.11387053284088,79.71824399359392]}",1,74
"1503145","37_00004cf01fd92d91f585",-15.4750003814697,39610,200,37923.3479584,200,37,8,"{""type"":""Point"",""coordinates"":[-19.11620775981687,79.71657660926043]}",1,64
"1503167","37_0000ad6ac6cefb116770",-15.4476947784424,39611,200,37923.3479584,200,37,9,"{""type"":""Point"",""coordinates"":[-19.11830843818118,79.71492392033157]}",1,94
"1503164","37_0000936376a421bfbafc",-16.0951061248779,39612,200,37923.3479584,200,37,10,"{""type"":""Point"",""coordinates"":[-19.120326713136798,79.71322876568172]}",1,86
"1503168","37_00006567f484423ea6fd",-15.4920015335083,39613,200,37923.3479584,200,37,11,"{""type"":""Point"",""coordinates"":[-19.122426050182778,79.71157604488802]}",1,44
"1503171","37_00001ac13251cf9dd1b7",-17.3704490661621,39614,200,37923.3479584,200,37,12,"{""type"":""Point"",""coordinates"":[-19.12452471482039,79.7099233079312]}",1,62
"1503236","37_00001d0e238e728aa046",-14.6398134231567,39615,200,37923.3479584,200,37,13,"{""type"":""Point"",""coordinates"":[-19.126622707366998,79.70827055481752]}",1,52
"1503232","37_0000614d75e6fe536c56",-17.5353927612305,39616,200,37923.3479584,200,37,14,"{""type"":""Point"",""coordinates"":[-19.1287200281398,79.70661778555312]}",1,80
"1503230","37_00000c54d0c25454f54e",-14.0620183944702,39617,200,37923.3479584,200,37,15,"{""type"":""Point"",""coordinates"":[-19.131052225188355,79.7049502758376]}",1,64
"1503227","37_0000015ea7bc92b5d895",-14.9689025878906,39618,200,37923.3479584,200,37,16,"{""type"":""Point"",""coordinates"":[-19.133066458882432,79.70325502608584]}",1,68
"1503237","37_0000ff86a0457810d3a7",-16.3766307830811,39619,200,37923.3479584,200,37,17,"{""type"":""Point"",""coordinates"":[-19.13516173002376,79.7016022073128]}",1,82
"1503269","37_0000c8e1f12f1d83ca5b",-13.9078540802002,39620,200,37923.3479584,200,37,18,"{""type"":""Point"",""coordinates"":[-19.137256330672926,79.69994937241427]}",1,68
"1503239","37_000000e55c1520763299",-16.2689990997314,39621,200,37923.3479584,200,37,19,"{""type"":""Point"",""coordinates"":[-19.139350261146102,79.69829652139644]}",1,66
"1503242","37_0000360854a57c3e8ad5",-13.7227430343628,39622,200,37923.3479584,200,37,20,"{""type"":""Point"",""coordinates"":[-19.141443521759296,79.69664365426549]}",1,80
"1503432","37_000075a08480c83c2d92",-14.6338768005371,39623,200,37923.3479584,200,37,21,"{""type"":""Point"",""coordinates"":[-19.143536112828304,79.69499077102759]}",1,94
"1503431","37_000043e9ffdc7f09a26c",-13.0198945999146,39624,200,37923.3479584,200,37,22,"{""type"":""Point"",""coordinates"":[-19.145781619176645,79.69328069254317]}",1,86
"1503434","37_0000442ac2b9ca4fd065",-16.2453594207764,39625,200,37923.3479584,200,37,23,"{""type"":""Point"",""coordinates"":[-19.147872835982618,79.69162777601841]}",1,78
"1503413","37_00002851f5a36158fcde",-13.7387104034424,39626,200,37923.3479584,200,37,24,"{""type"":""Point"",""coordinates"":[-19.149963384205467,79.68997484340561]}",1,88
"1503435","37_00001aa9466b6c4ecbc7",-15.1293087005615,39627,200,37923.3479584,200,37,25,"{""type"":""Point"",""coordinates"":[-19.15205326416022,79.68832189471094]}",1,96
"1503438","37_0000ece6522eaa54f8c2",-16.4568672180176,39628,200,37923.3479584,200,37,26,"{""type"":""Point"",""coordinates"":[-19.154142476161702,79.6866689299406]}",1,112
"1503451","37_00001f7dba1e5a3ad1c4",-14.4415521621704,39629,200,37923.3479584,200,37,27,"{""type"":""Point"",""coordinates"":[-19.156231020524526,79.68501594910066]}",1,116
"1503452","37_00008a7ccff1ecbab3ec",-11.0539102554321,39630,200,37923.3479584,200,37,28,"{""type"":""Point"",""coordinates"":[-19.158237247929982,79.68332051132121]}",1,86
"1502189","37_0000d49642d4573d5623",-15.2820816040039,39631,200,37923.3479584,200,37,29,"{""type"":""Point"",""coordinates"":[-19.16055943786725,79.68165275238135]}",1,96
"1502188","37_0000d124264f8d1c93d0",-12.7848854064941,39632,200,37923.3479584,200,37,30,"{""type"":""Point"",""coordinates"":[-19.162645945182962,79.67999972228084]}",1,90
"1502165","37_0000d24cbbe4463fa5b0",-13.4653730392456,39633,200,37923.3479584,200,37,31,"{""type"":""Point"",""coordinates"":[-19.164731786131355,79.67834667613573]}",1,82
"1502159","37_000043d24016d858cd13",-14.1980819702148,39634,200,37923.3479584,200,37,32,"{""type"":""Point"",""coordinates"":[-19.1668169610261,79.6766936139522]}",1,114
"1502160","37_00001b0afbc16dde1cad",-12.4798650741577,39635,200,37923.3479584,200,37,33,"{""type"":""Point"",""coordinates"":[-19.16890147018063,79.6750405357363]}",1,88
"1502162","37_000078fddba26204301b",-13.8798809051514,39636,200,37923.3479584,200,37,34,"{""type"":""Point"",""coordinates"":[-19.170903691014875,79.67334500351889]}",1,98
"1502145","37_00004a10014ccbe185b9",-13.8766469955444,39637,200,37923.3479584,200,37,35,"{""type"":""Point"",""coordinates"":[-19.17298687412016,79.67169189373354]}",1,104
"1496083","37_000004c532fd215b1810",-14.3430395126343,39638,200,37923.3479584,200,37,36,"{""type"":""Point"",""coordinates"":[-19.175304083111246,79.67002401041002]}",1,72
"1496085","37_0000466345124cfdafe1",-15.6510944366455,39639,200,37923.3479584,200,37,37,"{""type"":""Point"",""coordinates"":[-19.177385896522594,79.66837086703994]}",1,102
"1496095","37_0000819dd4d69befee00",-12.5239267349243,39640,200,37923.3479584,200,37,38,"{""type"":""Point"",""coordinates"":[-19.179467045772853,79.66671770766851]}",1,110
"1496096","37_000088cb3f57ac7f73a9",-12.8992328643799,39641,200,37923.3479584,200,37,39,"{""type"":""Point"",""coordinates"":[-19.181547531174292,79.66506453230187]}",1,98
"1496123","37_00000782f9cb0c679783",-12.88987159729,39642,200,37923.3479584,200,37,40,"{""type"":""Point"",""coordinates"":[-19.18354575694176,79.66336890586695]}",1,110
"1496121","37_000098b4af907cdf3897",-15.472601890564,39643,200,37923.3479584,200,37,41,"{""type"":""Point"",""coordinates"":[-19.185624920082418,79.66171569900418]}",1,106
"1496098","37_0000a4131b8e7dc4b030",-12.9801235198975,39644,200,37923.3479584,200,37,42,"{""type"":""Point"",""coordinates"":[-19.18770342031149,79.6600624761643]}",1,108
"1496099","37_00006765c9327eecdee2",-11.3738193511963,39645,200,37923.3479584,200,37,43,"{""type"":""Point"",""coordinates"":[-19.18978125794049,79.65840923735347]}",1,108
"1496262","37_000058a21c817f1906d3",-13.1957168579102,39646,200,37923.3479584,200,37,44,"{""type"":""Point"",""coordinates"":[-19.192092799564804,79.65674121245227]}",1,108
"1496264","37_000040333f64d8df1d70",-13.2156753540039,39647,200,37923.3479584,200,37,45,"{""type"":""Point"",""coordinates"":[-19.194169272625864,79.65508794015905]}",1,118
"1496251","37_0000218b6e09852ded4c",-14.4658403396606,39648,200,37923.3479584,200,37,46,"{""type"":""Point"",""coordinates"":[-19.196163514788044,79.6533922197262]}",1,98
"1496250","37_000055ff610015e0b38e",-13.2649831771851,39649,200,37923.3479584,200,37,47,"{""type"":""Point"",""coordinates"":[-19.19823866936268,79.65173891600995]}",1,86
"1496265","37_0000bcc75186adbab81f",-14.137396812439,39650,200,37923.3479584,200,37,48,"{""type"":""Point"",""coordinates"":[-19.20031316290662,79.65008559635345]}",1,92
"1496266","37_000013fad8bd9fb70375",-12.696385383606,39651,200,37923.3479584,200,37,49,"{""type"":""Point"",""coordinates"":[-19.202386995730222,79.64843226076282]}",1,112
"1496274","37_0000c227c2af276a44d8",-13.9348468780518,39652,200,37923.3479584,200,37,50,"{""type"":""Point"",""coordinates"":[-19.20446016814367,79.64677890924409]}",1,104
"1496275","37_0000147af4c27fb27712",-14.3047361373901,39653,200,37923.3479584,200,37,51,"{""type"":""Point"",""coordinates"":[-19.20676676339953,79.64511076066421]}",1,118
"1497049","37_00005bcf324ce32fe488",-13.1019506454468,39654,200,37923.3479584,200,37,52,"{""type"":""Point"",""coordinates"":[-19.20875703337517,79.64341494645211]}",1,138
"1497051","37_000033d34b9f865e0b47",-11.8060474395752,39655,200,37923.3479584,200,37,53,"{""type"":""Point"",""coordinates"":[-19.210828190740152,79.64176154610537]}",1,112
"1497053","37_0000c4c737099cd43ebf",-15.2162809371948,39656,200,37923.3479584,200,37,54,"{""type"":""Point"",""coordinates"":[-19.212898688948343,79.64010812985514]}",1,124
"1497061","37_00000869622c39fedff9",-13.4917554855347,39657,200,37923.3479584,200,37,55,"{""type"":""Point"",""coordinates"":[-19.214968528308976,79.63845469770742]}",1,110
"1497062","37_0000dcecd8d60a75321b",-15.6941604614258,39658,200,37923.3479584,200,37,56,"{""type"":""Point"",""coordinates"":[-19.217037709131073,79.63680124966832]}",1,118
"1497067","37_000063e916a0a9c537fe",-11.7695283889771,39659,200,37923.3479584,200,37,57,"{""type"":""Point"",""coordinates"":[-19.21910623172345,79.6351477857438]}",1,124
"1497064","37_0000cdff26008c583198",-15.3421421051025,39660,200,37923.3479584,200,37,58,"{""type"":""Point"",""coordinates"":[-19.221326381269808,79.63343708739436]}",1,110
"1497095","37_00006d92e49a0f40a005",-14.2872762680054,39661,200,37923.3479584,200,37,59,"{""type"":""Point"",""coordinates"":[-19.22339355273942,79.63178359063936]}",1,106
"1497096","37_00001ba194694084b13e",-16.2390403747559,39662,200,37923.3479584,200,37,60,"{""type"":""Point"",""coordinates"":[-19.22546006691923,79.63013007801739]}",1,114
"1497100","37_000075c13329df7d8c90",-15.5133409500122,39663,200,37923.3479584,200,37,61,"{""type"":""Point"",""coordinates"":[-19.227525924117323,79.6284765495345]}",1,116
"1497119","37_0000567ad40ceab27770",-13.9247055053711,39664,200,37923.3479584,200,37,62,"{""type"":""Point"",""coordinates"":[-19.22959112464157,79.62682300519666]}",1,90
"1497118","37_0000f3b9dbf7c5c6b7d2",-15.8367414474487,39665,200,37923.3479584,200,37,63,"{""type"":""Point"",""coordinates"":[-19.231655668799654,79.62516944500992]}",1,102
"1497117","37_0000739ea8781933f638",-14.0595216751099,39666,200,37923.3479584,200,37,64,"{""type"":""Point"",""coordinates"":[-19.233638069375594,79.6234734453811]}",1,86
"1497106","37_0000574fd7a4dd849a75",-14.1306409835815,39667,200,37923.3479584,200,37,65,"{""type"":""Point"",""coordinates"":[-19.235934823631645,79.62180505095542]}",1,92
"1497101","37_0000afc46f817af0ca85",-13.9559135437012,39668,200,37923.3479584,200,37,66,"{""type"":""Point"",""coordinates"":[-19.237997365048624,79.62015144218279]}",1,84
"1496082","37_0000bd6e3e1c04307409",-14.6332387924194,39669,200,37923.3479584,200,37,67,"{""type"":""Point"",""coordinates"":[-19.240059251342807,79.61849781758565]}",1,84
"1496079","37_00006908685025dcaa81",-14.9643278121948,39670,200,37923.3479584,200,37,68,"{""type"":""Point"",""coordinates"":[-19.242120482820937,79.61684417716994]}",1,64
"1496057","37_0000300b2a391e147098",-13.2462587356567,39671,200,37923.3479584,200,37,69,"{""type"":""Point"",""coordinates"":[-19.24418105978956,79.61519052094162]}",1,78
"1496059","37_0000994eee503579cc40",-13.2345962524414,39672,200,37923.3479584,200,37,70,"{""type"":""Point"",""coordinates"":[-19.24615952210001,79.61349442818126]}",1,76
"1496056","37_0000af81c987bddc97e2",-11.4268846511841,39673,200,37923.3479584,200,37,71,"{""type"":""Point"",""coordinates"":[-19.248218795513615,79.61184074081807]}",1,42
"1496053","37_0000f917243455baf026",-13.4942893981934,39674,200,37923.3479584,200,37,72,"{""type"":""Point"",""coordinates"":[-19.250277415337678,79.61018703766011]}",1,72
"1494963","37_00001ce7fd93a07d171b",-12.6420850753784,39675,200,37923.3479584,200,37,73,"{""type"":""Point"",""coordinates"":[-19.252568577921018,79.60851850319723]}",1,66
"1494965","37_00006d1c1f00f8078d54",-14.0715236663818,39676,200,37923.3479584,200,37,74,"{""type"":""Point"",""coordinates"":[-19.25462585156319,79.60686476692352]}",1,46
"1495049","37_0000d785289a4ed0f876",-12.9285678863525,39677,200,37923.3479584,200,37,75,"{""type"":""Point"",""coordinates"":[-19.256682472545645,79.6052110148734]}",1,62
"1495046","37_00007a874504ba02335a",-14.3234891891479,39678,200,37923.3479584,200,37,76,"{""type"":""Point"",""coordinates"":[-19.258657007840526,79.60351482919663]}",1,52
"1495050","37_00007b17849c3fb4c60c",-13.2267560958862,39679,200,37923.3479584,200,37,77,"{""type"":""Point"",""coordinates"":[-19.260712328972843,79.60186104608324]}",1,50
"1495052","37_0000c5405039d55c41ed",-11.4213953018188,39680,200,37923.3479584,200,37,78,"{""type"":""Point"",""coordinates"":[-19.262766998362025,79.60020724721112]}",1,62
"1495055","37_00009b66d9d9d20fc402",-14.5983190536499,39681,200,37923.3479584,200,37,79,"{""type"":""Point"",""coordinates"":[-19.264821016312716,79.59855343258631]}",1,52
"1495054","37_0000e3e2cfaef4417f72",-13.8148565292358,39682,200,37923.3479584,200,37,80,"{""type"":""Point"",""coordinates"":[-19.26710729851177,79.59688477578747]}",1,68
"1495067","37_0000eb317c64e7e73097",-13.9943399429321,39683,200,37923.3479584,200,37,81,"{""type"":""Point"",""coordinates"":[-19.269159974670007,79.59523092813446]}",1,80
"1495293","37_0000b3fbb6983c39cefc",-14.733211517334,39684,200,37923.3479584,200,37,82,"{""type"":""Point"",""coordinates"":[-19.2711305941574,79.59353464975548]}",1,94
"1495294","37_0000e641b323aa961e8e",-15.0017709732056,39685,200,37923.3479584,200,37,83,"{""type"":""Point"",""coordinates"":[-19.273181974156664,79.59188077111041]}",1,82
"1495267","37_0000d7e88ed9b7e3178e",-14.7858505249023,39686,200,37923.3479584,200,37,84,"{""type"":""Point"",""coordinates"":[-19.27523270425236,79.59022687674263]}",1,66
"1495272","37_00007cb6a1073945e123",-12.8405637741089,39687,200,37923.3479584,200,37,85,"{""type"":""Point"",""coordinates"":[-19.277282784748007,79.58857296665809]}",1,68
"1495266","37_000015f3a4ae282866eb",-11.269380569458,39688,200,37923.3479584,200,37,86,"{""type"":""Point"",""coordinates"":[-19.279332215946987,79.58691904086271]}",1,68
"1495260","37_0000dcda10348734162e",-13.6925230026245,39689,200,37923.3479584,200,37,87,"{""type"":""Point"",""coordinates"":[-19.28161363351542,79.58525026204845]}",1,78
"1495264","37_0000a070a3d916f0d016",-17.2256927490234,39690,200,37923.3479584,200,37,88,"{""type"":""Point"",""coordinates"":[-19.283580348361824,79.58355389118067]}",1,76
"1495265","37_0000719c29cb88255ec7",-12.6939096450806,39691,200,37923.3479584,200,37,89,"{""type"":""Point"",""coordinates"":[-19.28562779833515,79.58189991722166]}",1,64
"1495295","37_0000c2cd532f4849d770",-14.8511629104614,39692,200,37923.3479584,200,37,90,"{""type"":""Point"",""coordinates"":[-19.28767460023768,79.58024592757577]}",1,64
"1495299","37_0000b760103f891355b9",-13.2338695526123,39693,200,37923.3479584,200,37,91,"{""type"":""Point"",""coordinates"":[-19.289720754371846,79.57859192224892]}",1,72
"1495310","37_0000fd01def0a5165cf2",-12.8002643585205,39694,200,37923.3479584,200,37,92,"{""type"":""Point"",""coordinates"":[-19.29176626103988,79.57693790124696]}",1,78
"1495312","37_00009d0f2a1fc34773a7",-14.3241357803345,39695,200,37923.3479584,200,37,93,"{""type"":""Point"",""coordinates"":[-19.293811120543836,79.57528386457585]}",1,64
"1495315","37_000083110480ae7699f2",-13.1847696304321,39696,200,37923.3479584,200,37,94,"{""type"":""Point"",""coordinates"":[-19.29600633751704,79.5735725547898]}",1,52
"1495319","37_0000ff4b5cb270027628",-11.9858179092407,39697,200,37923.3479584,200,37,95,"{""type"":""Point"",""coordinates"":[-19.298049868530615,79.57191848573363]}",1,54
"1495317","37_000079e0838ab2a5a63f",-13.8591251373291,39698,200,37923.3479584,200,37,96,"{""type"":""Point"",""coordinates"":[-19.30009275329941,79.57026440102631]}",1,54
"1495316","37_0000b0cb94e77d56ae0b",-12.9158697128296,39699,200,37923.3479584,200,37,97,"{""type"":""Point"",""coordinates"":[-19.30213499212477,79.56861030067364]}",1,54
"1495947","37_000095f95b0acd32eb71",-14.602198600769,39700,200,37923.3479584,200,37,98,"{""type"":""Point"",""coordinates"":[-19.3041765853078,79.56695618468156]}",1,54
"1495946","37_00005314061df771f03b",-13.6263637542725,39701,200,37923.3479584,200,37,99,"{""type"":""Point"",""coordinates"":[-19.306217533149454,79.5653020530559]}",1,48
"1495948","37_000091e99bae2c2594b3",-12.905366897583,39702,200,37923.3479584,200,37,100,"{""type"":""Point"",""coordinates"":[-19.308176512455233,79.56360549931873]}",1,18
"1495931","37_00008a32d15a3d1971ef",-13.0392246246338,39703,200,37923.3479584,200,37,101,"{""type"":""Point"",""coordinates"":[-19.310216175103733,79.56195133691207]}",1,36
"1495950","37_0000e2fa74c993452aee",-13.250036239624,39704,200,37923.3479584,200,37,102,"{""type"":""Point"",""coordinates"":[-19.3124872301725,79.56028229840477]}",1,24
"1495960","37_0000fe9922bd35b59a6e",-10.8966245651245,39705,200,37923.3479584,200,37,103,"{""type"":""Point"",""coordinates"":[-19.31452556470105,79.55862810324199]}",1,28
"1495961","37_000029ff448f183b2481",-10.7326831817627,39706,200,37923.3479584,200,37,104,"{""type"":""Point"",""coordinates"":[-19.316563255404375,79.55697389247526]}",1,40
